LONGITUDE VZ	LATITUDE VZ	GLOBALID	REQUESTTYPE	REQUESTDATE	STREETSEGID	COMMENTS	USERTYPE
-77.04478364	38.9190597	{AE0EDF6E-085C-4BA7-9052-9820625850A9}	Failure to stop for pedestrians	2015-07-11T20:14:23.000Z	2799	"The diagonal nature of this intersection makes it hard for drivers to see pedestrians. It would make more sense for this to be a stop sign, and the block up doesn't need the stop sign."	Pedestrian
-76.99546003	38.95727928	{CC9FDEE4-F53C-4F6C-B6AE-DB69E4A91B2F}	Speeding	2015-07-11T20:18:31.000Z	1054		Pedestrian
-77.02175799	38.96614004	{0D055082-B7A4-4611-AD78-EE6C2F061CBB}	Speeding	2015-07-12T02:07:52.000Z	3338	"Cars (many out of state) routinely speed through this residential street, despite it being very near to two schools. Speed humps should be considered to slow traffic to a residential speed."	Pedestrian
-76.95623361	38.89632643	{78283322-2C4D-4BC8-8673-D1B2152CB3B7}	Accessibility Issue	2015-07-12T02:24:47.000Z	7342	The only way to get on foot from Benning Rd to Kenilworth requires use of the sidewalk. And the sidewalk (outside Pepco) has power lines IN THE CENTER OF THE SIDEWALK. It is difficult for a bike to navigate. For a wheelchair? Impossible.	Biker
-77.04667904	38.89577516	{2488095A-59C7-499E-9D54-66F82CC2124D}	Other Biking Issue	2015-07-12T21:15:41.000Z	11243	"21st st has 1 lane for vehicles until here, when there are 4 all of the sudden. Bicyclists don't have safe passage, instead it becomes a free for all where cars do whatever they want.  4 lanes aren't needed, it's 1 above and 2 below."	Biker
-77.0466827	38.89513255	{A7BFFF52-FBC8-440F-AA66-36CF7C6DCA03}	Double parking	2015-07-12T21:16:08.000Z	6518	"Cars double park at state, causing other cars to swerve, making dangerous conditions."	Biker
-77.04668759	38.89458125	{B545FA84-B832-4732-B738-AEEABAD38494}	Other Biking Issue	2015-07-12T21:16:44.000Z	6518	"No accommodations for cyclists here.  There's plenty of space, but no room for cyclists to proceed with safety.  Cars double park on the right, and speed on the left."	Biker
-77.0449206	38.89530772	{641D8D7D-EEA0-4CC3-98F1-26D3E3DA748B}	Red light running	2015-07-12T21:17:23.000Z	2919	Car drivers ignore the no turn on red sign.	Pedestrian
-77.04858141	38.89631732	{217FD52A-0AEA-4D5B-B94C-2F167A212E24}	Speeding	2015-07-12T21:18:12.000Z	5876		Pedestrian
-77.04738931	38.89569242	{AADB4D7B-86AA-4B5E-BCC7-E5BBD506AA03}	Speeding	2015-07-12T21:18:21.000Z	11583		Pedestrian
-77.0458766	38.89490304	{79E20A0D-3427-4F44-8829-A7D79731417A}	Speeding	2015-07-12T21:18:29.000Z	9916		Pedestrian
-77.04465775	38.89417454	{CC32A8DE-722C-420E-A81E-C112D201EADE}	Speeding	2015-07-12T21:18:39.000Z	11147		Pedestrian
-77.04521069	38.89453645	{259F1FC2-76B8-4698-AE8D-0FFF8520DFA8}	Long wait to cross	2015-07-12T21:19:47.000Z	2919	"There's no crosswalk on the west side of this intersection, and only 15 seconds to cross on the east, after waiting at least a minute.  Why does DC hate pedestrians."	Pedestrian
-77.03653923	38.90485136	{CFA658A1-CE98-4553-8741-91AA8BABC968}	Speeding	2015-07-12T21:20:52.000Z	3036		Pedestrian
-77.03654287	38.90320657	{AC651CD2-541C-4C62-9274-9D11398675CB}	Speeding	2015-07-12T21:21:10.000Z	7688		Pedestrian
-77.03636826	38.97487928	{8B49B1E1-6E8C-4D84-895A-516216316707}	Failure to stop for pedestrians	2015-07-10T15:10:17.000Z	6211	"Drivers turning right from Northbound 16th St onto Alaska don't yield to pedestrians and cyclists, and they take the turn very quickly, often without signalling."	Biker
-77.04881902	38.90322331	{4DF02BBD-24A6-49E8-9E03-012303CCCFFC}	Speeding	2015-07-12T21:31:07.000Z	8560	Car drivers pick up speed going downhill when traveling north on 22nd.	Biker
-77.03947056	38.89353823	{DF5566A4-208A-40CA-AAFA-C35C2BD82A9E}	Failure to stop for pedestrians	2015-07-12T21:32:03.000Z	2166	Pedestrians have a crosswalk here but car drivers never stop	Pedestrian
-77.03947026	38.89434777	{FC18D64B-674D-4EAF-952C-6AAB6AF1CAB5}	Failure to stop for pedestrians	2015-07-12T21:32:24.000Z	5813	Pedestrians have a crosswalk here but car drivers don't stop.	Pedestrian
-77.03947396	38.89315346	{3B11E2F5-7FE4-4291-8913-609372EABEAB}	Speeding	2015-07-12T21:32:48.000Z	2166	Speeding car drivers make the road dangerous.  They don't stop for pedestrians.	Pedestrian
-77.04494032	38.89210946	{143F15EE-7200-45A3-A9E1-BECC4B57EE13}	Long wait to cross	2015-07-12T21:39:47.000Z	12797	"No crosswalk on west side of street, forcing pedestrians there to wait an ungodly amount of time or jaywalk.  Why is there no crosswalk."	Pedestrian
-77.04420673	38.89210872	{7F116BBF-9AE2-4B51-A962-DA004CAAAE62}	Red light running	2015-07-12T21:40:19.000Z	1411	Cars speed trying to make lights	Pedestrian
-77.04451786	38.89210874	{7CFA16E7-874F-49BC-8063-03914F0A6A36}	Speeding	2015-07-12T21:40:31.000Z	1411	Cars speed trying to make lights	Pedestrian
-77.00896415	38.92513958	{9F012261-D99A-4ED3-98E9-EB8A5B74D1AE}	Other Driving Issue	2015-07-12T21:46:36.000Z	12175	"Frequent car accidents (fender benders) @ intersection of NCap/Franklin, NE due to more traffic on street in general in past couple of years. Drivers don't anticipate the need to stop more than usual when light changes at Mich Ave/NCap."	Pedestrian
-77.00892211	38.92585154	{E4E11A40-8BB4-46AE-8F01-65643B67BDFB}	Other Driving Issue	2015-07-12T21:48:55.000Z	550	"Comment:	Frequent car accidents (fender benders) @ intersection of NCap/Girard, NE due to more traffic on street in general in past couple of years. Drivers don't anticipate the need to stop more than usual when light changes at Mich Ave/NCap."	Pedestrian
-77.00910209	38.89208159	{A9036D86-DADA-4523-AF3F-9BCA4E199B68}	Other Driving Issue	2015-07-12T21:49:47.000Z	11306	"NO ACCOMMODATION FOR BICYCLISTS.  TELL ME, HOW ARE CYCLISTS SUPPOSED TO GO WEST HERE TO GET TO THE PA AVE CYCLE LANES?  NO BIKE ACCOMMODATIONS ON CONSTITUTION.  THE SENATE PARKING LOT IS OFTEN BLOCKED OFF."	Pedestrian
-77.02852087	38.93839245	{DAEF8577-E775-4936-8E54-A091D86C059C}	Speeding	2015-07-12T21:53:57.000Z	11022	Unbelievable how fast cars travel on this road. Please help!	Car Driver
-77.07193761	38.9209429	{5BFD2D86-26A1-40FC-8DB8-57AD9AFF12A5}	Other Walking Issue	2015-07-12T22:08:53.000Z	7692	There should be two crosswalks going into the whole foods	Pedestrian
-77.03892416	38.90566046	{E44CB304-2465-4393-8464-57C262390137}	Poor visibility	2015-07-13T11:13:49.000Z	184	Very difficult for both cars and bikes to see each other as they pull into the 17th & M office building parking lot.	Biker
-76.9961705	38.89222421	{BF318AA5-6CA8-4598-BB2D-58559C471319}	Other Walking Issue	2015-07-13T12:27:56.000Z	6472	"Although the cars on Massachusetts have a light, a pedestrian on 7th has neither a pedestrian signal, nor a traffic light visible"	Pedestrian
-77.04173429	38.89214419	{D412A332-96B1-4345-81B4-E6F46F4238D5}	Long wait to cross	2015-07-10T16:51:58.000Z	10554	No crosswalk here	Pedestrian
-77.03020414	38.94822591	{1D96DDC4-1585-4E45-9BD6-F3A312A96FA3}	Failure to stop for pedestrians	2015-07-10T17:03:35.000Z	4131		Pedestrian
-77.02970335	38.94826325	{3943BA27-7A22-44C1-89E9-3F1765C7BCD0}	Failure to stop for pedestrians	2015-07-10T17:04:30.000Z	1179	"Confusing intersection - what does the flashing light mean - do pedestrians still have right of way in the crosswalk?
No one stops anyway..."	Pedestrian
-77.0308024	38.94734393	{47537695-F22C-48CC-82FA-B07CE8DD3CF0}	Failure to stop for pedestrians	2015-07-10T17:04:44.000Z	7507		Pedestrian
-77.03221815	38.90594785	{A4292CA4-5380-4168-8B3D-E548BD29EC09}	Red light running	2015-07-10T17:06:49.000Z	12993	Car drivers cut across the bike lane and turn right even when they have the red no-turn arrow.	Biker
-77.04635128	38.9142466	{EB01F57A-5280-4A69-9107-54F461E0601C}	Not enough time to cross	2015-07-10T17:07:58.000Z	11543		Pedestrian
-77.05260074	38.92348014	{640DFA3B-6E05-4945-9AA8-05F0F37778EF}	Failure to stop for pedestrians	2015-07-10T17:11:18.000Z	8797		Pedestrian
-77.03538905	38.90020688	{B3824311-C156-4C2E-A94B-0A47F14EB376}	Other Biking Issue	2015-07-10T17:15:15.000Z	10828	Bike route through Lafayette Sq/Madison Pl needs to be clearer. Are cyclists supposed to use the sidewalk here? Needs signage	Biker
-77.05685693	38.90268111	{7D759AEF-FA84-44F4-94B3-C1979A8DF8E7}	Poor visibility	2015-07-10T17:19:16.000Z	9755	Very difficult to yield to turning traffic when traveling south on RCP path. Traffic is coming fast and hard to tell if they are exiting onto K street when turned around from the direction I'm traveling. Have had some mis-judged close calls	Biker
-77.05610802	38.90253873	{BD538FF5-A9C7-427C-8886-2FEDC795B876}	Other Biking Issue	2015-07-10T17:20:11.000Z	6352	Very difficult intersection for Bikes (+peds).	Biker
-77.04977363	38.90527153	{2A198B9D-2231-452F-8527-FA89077DD9BD}	Other Walking Issue	2015-07-10T17:49:35.000Z	7847	Cyclists and walkers are not separated at all	Biker
-77.05026713	38.90527023	{A6E990EB-6436-43A1-9ECF-8441708D6BAD}	Other Biking Issue	2015-07-10T17:51:04.000Z	13043	Bike lane overly rough in this whole block	Biker
-77.01995578	38.91541242	{41A804E4-F9CC-4EA7-BD2B-1332B7116609}	Blocking the crosswalk	2015-07-10T17:51:23.000Z	4658	Cars headed we on Florida frequently block the box and park in the crosswalk making it unsafe for pedestrians to cross Florida. Either that or they blatently run the red light endangering others.	Pedestrian
-77.01437531	38.91588493	{7C9AAA68-D14F-4B9F-968C-71E3605BB72C}	Speeding	2015-07-10T17:53:10.000Z	9936	I regularly see cars speeding and failing to yield to pedestrians at the crosswalks. Drivers use this as a cut-through to Bryant/North Capitol. This is a NEIGHBORHOOD.	Pedestrian
-77.01437166	38.91585179	{334389F1-CEA6-4189-A370-A4CC8C6BA52F}	Failure to stop for pedestrians	2015-07-10T17:53:37.000Z	9936	Cars zip along and don't stop for pedestrians in the crosswalk.	Pedestrian
-77.01720179	38.91507685	{90A01FE7-0817-4A14-A34C-9E6864548B27}	Speeding	2015-07-10T17:54:25.000Z	2474	Cars exceed the 15mph speed limit and then honk or act aggressively when I'm cycling in the lane.	Biker
-77.03850323	38.90565976	{873EE050-8118-4E91-80F3-7EA4AB35876E}	Jaywalking	2015-07-10T17:56:25.000Z	12117	"In the mornings pedestrians like to cross when I have the green light, completely ignorant to the fact that it's dangerous for both of us."	Biker
-77.04986727	38.90527113	{3812154D-44D7-4622-BBF1-A4675A3AD293}	Other Biking Issue	2015-07-10T17:58:38.000Z	7847	"The M St cycletrack between Connecitucut ave and Georgetown is in terrible condition. Pavement is so bad it's painful to ride and unsafe as you bounce all over the place due to large cracks, bumps etc. Terrible!"	Biker
-77.02204769	38.94679807	{F2DEFEF6-D1B6-4679-9803-98800116053D}	Failure to stop for pedestrians	2015-07-10T18:01:33.000Z	3417	Dangerous to cross all around this circle. Walkways need flashing lights or HAWK signal - cars are NOT looking for peds and are often speeding.	Pedestrian
-77.05608858	38.90213607	{C7FC535F-8F35-4C7A-A098-5922418F6336}	Accessibility Issue	2015-07-10T18:09:12.000Z	6352	No sidewalk	Pedestrian
-77.04488459	38.9118528	{6FE4C20B-6D7E-4DAA-99D9-63DC658EEF5F}	Failure to stop for pedestrians	2015-07-10T18:16:04.000Z	12818	southbound drivers turning right on 20th St often do not yield to peds and can go very fast. Tree at the SW corner limits visibility of people about to cross. Bulbout!	Pedestrian
-77.04381437	38.91028856	{33F2AF3B-77BB-4A52-95D5-DAC27D9BA07B}	Other Walking Issue	2015-07-10T18:17:47.000Z	164	U-turn lane is unnecessary and takes up space that should be for pedestrians.	Pedestrian
-77.031253	38.9056562	{DFA51BE8-CB12-48E9-A6FA-D9F1CF9C5F5F}	Long wait to cross	2015-07-10T18:18:56.000Z	3864		Pedestrian
-77.0319514	38.91179015	{BB3741CC-0DF1-4618-BE5B-3FD1DA76B89A}	Failure to stop for pedestrians	2015-07-10T18:19:59.000Z	11968		Pedestrian
-77.01223169	38.89878137	{0BC63305-9441-4116-8FD1-295D21CE24B9}	Failure to stop for pedestrians	2015-07-10T18:24:48.000Z	7402	Two (!) lanes of right turns onto NJ Ave conflict with crossing pedestrians.	Pedestrian
-77.05720794	38.90098793	{04D2B6DF-3A0A-41F9-A76E-FA69A18EB95E}	Accessibility Issue	2015-07-10T18:29:48.000Z	7505	No xwalks on north or east legs of intersection. How are people supposed to get across from the north sidewalk of Virginia Ave?	Pedestrian
-77.0161686	38.96600721	{9E3D2ECE-EA83-4D43-B573-6F1D54C2AE35}	Long distance to cross	2015-07-10T19:11:25.000Z	9636	This intersection sees a lot of pedestrians and the street is very long to cross with wide lanes. Drivers often speed and don't see pedestrians. Could be improved with bulb outs or a raised crosswalk.	Pedestrian
-77.00904175	38.92480581	{2E4E2F96-BC28-4EB2-A453-E3651972FD60}	Long wait to cross	2015-07-10T19:22:19.000Z	12859	Crossing N. Capitol Street to access bus stops has become dangerous with drivers often failing to stop to allow pedestrians to cross; and speeding in alleys behind Channing-Girard Streets on increase to divert traffic on N. Capitol Street . HELP!	Pedestrian
-77.00383514	38.9223903	{86252AAB-3C37-4367-99A9-4A0FD0B9B356}	Poor visibility	2015-07-10T19:22:53.000Z	9591	"It's very hard to turn left from Channing St onto Lincoln St heading south, because of the parked cars all the way up to the corner, you have to pull out into the lane to see when you can go."	Car Driver
-77.01724617	38.82873704	{1E6F3BA7-DC1C-4514-9317-16FD620D7C4D}	Other Biking Issue	2015-07-10T19:25:57.000Z	990	There is no bike path anywhere along South Capital or Overlook ave.  There needs to be.	Biker
-77.05016602	38.90312535	{72787579-0667-415A-BF5F-DAF87C9B2655}	Not enough time to cross	2015-07-10T19:27:33.000Z	380	The lights for pedestrians are timed badly at Washington Circle - not enough time to cross.	Pedestrian
-77.05033266	38.90202164	{6966451D-F876-470A-A6FF-AB97310E2D48}	Not enough time to cross	2015-07-10T19:27:56.000Z	839	Not enough time to cross	Pedestrian
-77.0590651	38.93652261	{798DE6FD-F9BB-40E6-8E67-1092C13374ED}	Other Biking Issue	2015-07-10T19:29:06.000Z	4175	Need a bike lane down to Dupont Circle!	Biker
-77.05924492	38.93683223	{A8779F64-1196-4715-9944-709A3DED6230}	Red light running	2015-07-10T19:30:21.000Z	4175	The light is timed badly. Only three cars can turn when left arrow is green.  Cars then run the light to try to get through.	Pedestrian
-77.05363795	38.92718758	{C3A100EC-CA47-4652-B210-9E1619D3FBA9}	Other Biking Issue	2015-07-10T19:31:13.000Z	8072	Need a bike lane so we won't be traveling at high speeds down the sidewalk.	Biker
-77.05829197	38.9351956	{556620F8-BA1D-44B6-AD65-D21CA6D1813F}	Other Walking Issue	2015-07-10T19:32:39.000Z	3262	Sidewalk not wide enough to accommodate pedestrians. End up walking down frontage road.	Pedestrian
-77.04232032	38.92148843	{5393996E-35DF-41C3-AC1E-DFCBDDD5D731}	Double parking	2015-07-10T19:33:16.000Z	11932	TONS of double parking - need enforcement.	Biker
-77.04630201	38.91626702	{4198C061-16F1-4E5B-90E8-6EA53133D7CA}	Other Biking Issue	2015-07-10T19:34:21.000Z	10952	No bike lane - the split is dangerous for bikers heading north on Connecticut Avenue at the split towards Adams Morgan.	Biker
-77.05569058	38.93071602	{DA101F67-5790-4872-A592-1AF809B10980}	Double parking	2015-07-10T19:37:06.000Z	2711	Tremendous amount of out of towners and VA/MD drivers double parking letting people out for the zoo.  Door opening into traffic and bikers.	Biker
-77.05486571	38.92929974	{65BA310F-476B-4E6A-985C-1509043E52DE}	Double parking	2015-07-10T19:37:51.000Z	2711	Double parking for zoo - see comment north of here.	Biker
